timestamp,point_name,value,quality
2026-07-10T03:30:00,RTU-1 CLG-SP,72,good
2026-07-10T03:30:00,RTU-1 SF-CMD,1,good
2026-07-10T03:30:00,RTU-1 SF-STS,0,good
2026-07-10T03:30:00,RTU-1 HTG-EN,1,good
2026-07-10T03:30:00,RTU-1 CMP-STS,0,good
2026-07-10T03:30:00,RTU-1 FLT-ALM,0,good
2026-07-10T03:30:00,CHLR-1 CHWS,42.6,good
2026-07-10T03:30:00,CHLR-1 CHWR,56.93,good
2026-07-10T03:30:00,CHLR-1 CHW-DP,14.18,good
2026-07-10T03:30:00,CHLR-1 ENABLE,1,good
2026-07-10T03:30:00,CHLR-1 RUN-STS,0,good
2026-07-10T03:30:00,CHLR-1 ALM,0,good
2026-07-10T03:30:00,CHLR-1 LWT-SP,72,good
2026-07-10T03:30:00,CHLR-1 KW,87.7,good
2026-07-10T03:30:00,BLR-1 HWS,170.35,good
2026-07-10T03:30:00,BLR-1 HWR,151.1,good
2026-07-10T03:30:00,BLR-1 HWS-SP,72,good
2026-07-10T03:30:00,BLR-1 ENABLE,1,good
2026-07-10T03:30:00,BLR-1 RUN-STS,0,good
2026-07-10T03:30:00,BLR-1 ALM,0,good
2026-07-10T03:30:00,BLR-1 MOD-CMD,77.77,good
2026-07-10T03:30:00,BLR-1 GAS-PRES,7.88,good
2026-07-10T03:30:00,CT-1 CWS,83.71,good
2026-07-10T03:30:00,CT-1 CWR,92.41,good
2026-07-10T03:30:00,CT-1 FAN-CMD,1,good
2026-07-10T03:30:00,CT-1 FAN-STS,0,good
2026-07-10T03:30:00,CT-1 FAN-SPD,77.77,good
2026-07-10T03:30:00,CT-1 BASIN-LVL,66.8,good
2026-07-10T03:30:00,CT-1 ALM,0,good
2026-07-10T03:30:00,PUMP-CHW-1 CMD,1,good
2026-07-10T03:30:00,PUMP-CHW-1 STS,0,good
2026-07-10T03:30:00,PUMP-CHW-1 SPD,77.77,good
2026-07-10T03:30:00,PUMP-CHW-1 DP,14.26,good
2026-07-10T03:30:00,PUMP-CHW-2 CMD,1,good
2026-07-10T03:30:00,PUMP-CHW-2 STS,0,good
2026-07-10T03:30:00,PUMP-CHW-2 SPD,77.77,good
2026-07-10T03:30:00,PUMP-CHW-2 DP,13.85,good
2026-07-10T03:30:00,PUMP-HW-1 CMD,1,good
2026-07-10T03:30:00,PUMP-HW-1 STS,0,good
2026-07-10T03:30:00,PUMP-HW-1 SPD,77.77,good
2026-07-10T03:30:00,PUMP-HW-1 DP,14.17,good
2026-07-10T03:30:00,PUMP-CW-1 CMD,1,good
2026-07-10T03:30:00,PUMP-CW-1 STS,0,good
2026-07-10T03:30:00,PUMP-CW-1 SPD,77.77,good
2026-07-10T03:30:00,PUMP-CW-1 DP,14.01,good
2026-07-10T03:30:00,VAV-101 ZN-T,71.84,good
2026-07-10T03:30:00,VAV-101 ZN-SP,72,good
2026-07-10T03:30:00,VAV-101 DMP-CMD,77.77,good
2026-07-10T03:30:00,VAV-101 DMP-POS,65.61,good
2026-07-10T03:30:00,VAV-101 AIRFLOW,1105.86,good
2026-07-10T03:30:00,VAV-101 HTG-CMD,77.77,good
2026-07-10T03:30:00,VAV-102 ZN-T,71.66,good
2026-07-10T03:30:00,VAV-102 ZN-SP,72,good
2026-07-10T03:30:00,VAV-102 DMP-CMD,77.77,good
2026-07-10T03:30:00,VAV-102 DMP-POS,67.27,good
2026-07-10T03:30:00,VAV-102 AIRFLOW,953.19,good
2026-07-10T03:30:00,VAV-201 ZN-T,71.52,good
2026-07-10T03:30:00,VAV-201 ZN-SP,72,good
2026-07-10T03:30:00,VAV-201 DMP-CMD,77.77,good
2026-07-10T03:30:00,VAV-201 DMP-POS,67.39,good
2026-07-10T03:30:00,VAV-201 AIRFLOW,1008.05,good
2026-07-10T03:30:00,VAV-201 HTG-CMD,77.77,good
2026-07-10T03:30:00,VAV-202 ZN-T,71.82,good
2026-07-10T03:30:00,VAV-202 ZN-SP,72,good
2026-07-10T03:30:00,VAV-202 DMP-CMD,77.77,good
2026-07-10T03:30:00,VAV-202 DMP-POS,66.31,good
2026-07-10T03:30:00,VAV-202 AIRFLOW,778.46,good
2026-07-10T03:30:00,VAV-203 ZN-T,71.47,good
2026-07-10T03:30:00,VAV-203 ZN-SP,72,good
2026-07-10T03:30:00,VAV-203 DMP-CMD,77.77,good
2026-07-10T03:30:00,VAV-203 DMP-POS,67.27,good
2026-07-10T03:30:00,VAV-203 AIRFLOW,927.24,good
2026-07-10T03:30:00,VAV-203 HTG-CMD,77.77,good
2026-07-10T03:45:00,AHU-1 SAT,56.07,good
2026-07-10T03:45:00,AHU-1 RAT,74.6,good
2026-07-10T03:45:00,AHU-1 MAT,70.14,good
2026-07-10T03:45:00,AHU-1 DAT-SP,55,good
2026-07-10T03:45:00,AHU-1 SF-CMD,1,good
2026-07-10T03:45:00,AHU-1 SF-STS,0,good
2026-07-10T03:45:00,AHU-1 SF-VFD-SPD,79.1,good
2026-07-10T03:45:00,AHU-1 OA-DMP-CMD,79.1,good
2026-07-10T03:45:00,AHU-1 CHW-VLV-CMD,79.1,good
2026-07-10T03:45:00,AHU-1 SAF-ALM,0,good
2026-07-10T03:45:00,AHU-2 SAT,56.48,good
2026-07-10T03:45:00,AHU-2 RAT,74.52,good
2026-07-10T03:45:00,AHU-2 MAT,70.07,good
2026-07-10T03:45:00,AHU-2 DAT-SP,55,good
2026-07-10T03:45:00,AHU-2 SF-CMD,1,good
2026-07-10T03:45:00,AHU-2 SF-STS,0,good
2026-07-10T03:45:00,AHU-2 SF-VFD-SPD,79.1,good
2026-07-10T03:45:00,AHU-2 OA-DMP-CMD,79.1,good
2026-07-10T03:45:00,AHU-2 HW-VLV-CMD,79.1,good
2026-07-10T03:45:00,AHU-2 SMK-ALM,0,good
2026-07-10T03:45:00,RTU-1 SAT,55.95,good
2026-07-10T03:45:00,RTU-1 RAT,74.72,good
2026-07-10T03:45:00,RTU-1 CLG-SP,72,good
2026-07-10T03:45:00,RTU-1 SF-CMD,1,good
2026-07-10T03:45:00,RTU-1 SF-STS,0,good
2026-07-10T03:45:00,RTU-1 HTG-EN,1,good
2026-07-10T03:45:00,RTU-1 CMP-STS,0,good
2026-07-10T03:45:00,RTU-1 FLT-ALM,0,good
2026-07-10T03:45:00,CHLR-1 CHWS,42.58,good
2026-07-10T03:45:00,CHLR-1 CHWR,56.93,good
2026-07-10T03:45:00,CHLR-1 CHW-DP,14.07,good
2026-07-10T03:45:00,CHLR-1 ENABLE,1,good
2026-07-10T03:45:00,CHLR-1 RUN-STS,0,good
2026-07-10T03:45:00,CHLR-1 ALM,0,good
2026-07-10T03:45:00,CHLR-1 LWT-SP,72,good
2026-07-10T03:45:00,CHLR-1 KW,91.0,good
2026-07-10T03:45:00,BLR-1 HWS,170.23,good
2026-07-10T03:45:00,BLR-1 HWR,151.22,good
2026-07-10T03:45:00,BLR-1 HWS-SP,72,good
2026-07-10T03:45:00,BLR-1 ENABLE,1,good
2026-07-10T03:45:00,BLR-1 RUN-STS,0,good
2026-07-10T03:45:00,BLR-1 ALM,0,good
2026-07-10T03:45:00,BLR-1 MOD-CMD,79.1,good
2026-07-10T03:45:00,BLR-1 GAS-PRES,7.83,good
2026-07-10T03:45:00,CT-1 CWS,83.84,good
2026-07-10T03:45:00,CT-1 CWR,92.33,good
2026-07-10T03:45:00,CT-1 FAN-CMD,1,good
2026-07-10T03:45:00,CT-1 FAN-STS,0,good
2026-07-10T03:45:00,CT-1 FAN-SPD,79.1,good
2026-07-10T03:45:00,CT-1 BASIN-LVL,65.52,good
2026-07-10T03:45:00,CT-1 ALM,0,good
2026-07-10T03:45:00,PUMP-CHW-1 CMD,1,good
2026-07-10T03:45:00,PUMP-CHW-1 STS,0,good
2026-07-10T03:45:00,PUMP-CHW-1 SPD,79.1,good
2026-07-10T03:45:00,PUMP-CHW-1 DP,14.19,good
2026-07-10T03:45:00,PUMP-CHW-2 CMD,1,good
2026-07-10T03:45:00,PUMP-CHW-2 STS,0,good
2026-07-10T03:45:00,PUMP-CHW-2 SPD,79.1,good
2026-07-10T03:45:00,PUMP-CHW-2 DP,13.96,good
2026-07-10T03:45:00,PUMP-HW-1 CMD,1,good
2026-07-10T03:45:00,PUMP-HW-1 STS,0,good
2026-07-10T03:45:00,PUMP-HW-1 SPD,79.1,good
2026-07-10T03:45:00,PUMP-HW-1 DP,14.13,good
2026-07-10T03:45:00,PUMP-CW-1 CMD,1,good
2026-07-10T03:45:00,PUMP-CW-1 STS,0,good
2026-07-10T03:45:00,PUMP-CW-1 SPD,79.1,good
2026-07-10T03:45:00,PUMP-CW-1 DP,14.06,good
2026-07-10T03:45:00,VAV-101 ZN-T,71.99,good
2026-07-10T03:45:00,VAV-101 ZN-SP,72,good
2026-07-10T03:45:00,VAV-101 DMP-CMD,79.1,good
2026-07-10T03:45:00,VAV-101 DMP-POS,66.33,good
2026-07-10T03:45:00,VAV-101 AIRFLOW,1112.06,good
2026-07-10T03:45:00,VAV-101 HTG-CMD,79.1,good
2026-07-10T03:45:00,VAV-102 ZN-T,71.83,good
2026-07-10T03:45:00,VAV-102 ZN-SP,72,good
2026-07-10T03:45:00,VAV-102 DMP-CMD,79.1,good
2026-07-10T03:45:00,VAV-102 DMP-POS,67.44,good
2026-07-10T03:45:00,VAV-102 AIRFLOW,935.6,good
2026-07-10T03:45:00,VAV-201 ZN-T,71.77,good
2026-07-10T03:45:00,VAV-201 ZN-SP,72,good
2026-07-10T03:45:00,VAV-201 DMP-CMD,79.1,good
2026-07-10T03:45:00,VAV-201 DMP-POS,65.11,good
2026-07-10T03:45:00,VAV-201 AIRFLOW,1011.2,good
2026-07-10T03:45:00,VAV-201 HTG-CMD,79.1,good
2026-07-10T03:45:00,VAV-202 ZN-T,71.66,good
2026-07-10T03:45:00,VAV-202 ZN-SP,72,good
2026-07-10T03:45:00,VAV-202 DMP-CMD,79.1,good
2026-07-10T03:45:00,VAV-202 DMP-POS,66.77,good
2026-07-10T03:45:00,VAV-202 AIRFLOW,797.79,good
2026-07-10T03:45:00,VAV-203 ZN-T,71.72,good
2026-07-10T03:45:00,VAV-203 ZN-SP,72,good
2026-07-10T03:45:00,VAV-203 DMP-CMD,79.1,good
2026-07-10T03:45:00,VAV-203 DMP-POS,65.49,good
2026-07-10T03:45:00,VAV-203 AIRFLOW,944.13,good
2026-07-10T03:45:00,VAV-203 HTG-CMD,79.1,good
2026-07-10T04:00:00,AHU-1 SAT,56.43,good
2026-07-10T04:00:00,AHU-1 RAT,74.87,good
2026-07-10T04:00:00,AHU-1 MAT,70.64,good
2026-07-10T04:00:00,AHU-1 DAT-SP,55,good
2026-07-10T04:00:00,AHU-1 SF-CMD,1,good
2026-07-10T04:00:00,AHU-1 SF-STS,0,good
2026-07-10T04:00:00,AHU-1 SF-VFD-SPD,80.31,good
2026-07-10T04:00:00,AHU-1 OA-DMP-CMD,80.31,good
2026-07-10T04:00:00,AHU-1 CHW-VLV-CMD,80.31,good
2026-07-10T04:00:00,AHU-1 SAF-ALM,0,good
2026-07-10T04:00:00,AHU-2 SAT,56.17,good
2026-07-10T04:00:00,AHU-2 RAT,74.17,good
2026-07-10T04:00:00,AHU-2 MAT,70.31,good
2026-07-10T04:00:00,AHU-2 DAT-SP,55,good
2026-07-10T04:00:00,AHU-2 SF-CMD,1,good
2026-07-10T04:00:00,AHU-2 SF-STS,0,good
2026-07-10T04:00:00,AHU-2 SF-VFD-SPD,80.31,good
2026-07-10T04:00:00,AHU-2 OA-DMP-CMD,80.31,good
2026-07-10T04:00:00,AHU-2 HW-VLV-CMD,80.31,good
2026-07-10T04:00:00,AHU-2 SMK-ALM,0,good
2026-07-10T04:00:00,RTU-1 SAT,56.14,good
2026-07-10T04:00:00,RTU-1 RAT,74.23,good
2026-07-10T04:00:00,RTU-1 CLG-SP,72,good
2026-07-10T04:00:00,RTU-1 SF-CMD,1,good
2026-07-10T04:00:00,RTU-1 SF-STS,0,good
2026-07-10T04:00:00,RTU-1 HTG-EN,1,good
2026-07-10T04:00:00,RTU-1 CMP-STS,0,good
2026-07-10T04:00:00,RTU-1 FLT-ALM,0,good
2026-07-10T04:00:00,CHLR-1 CHWS,42.6,good
2026-07-10T04:00:00,CHLR-1 CHWR,56.91,good
2026-07-10T04:00:00,CHLR-1 CHW-DP,14.03,good
2026-07-10T04:00:00,CHLR-1 ENABLE,1,good
2026-07-10T04:00:00,CHLR-1 RUN-STS,0,good
2026-07-10T04:00:00,CHLR-1 ALM,0,good
2026-07-10T04:00:00,CHLR-1 LWT-SP,72,good
2026-07-10T04:00:00,CHLR-1 KW,92.49,good
2026-07-10T04:00:00,BLR-1 HWS,170.21,good
2026-07-10T04:00:00,BLR-1 HWR,151.36,good
2026-07-10T04:00:00,BLR-1 HWS-SP,72,good
2026-07-10T04:00:00,BLR-1 ENABLE,1,good
2026-07-10T04:00:00,BLR-1 RUN-STS,0,good
2026-07-10T04:00:00,BLR-1 ALM,0,good
2026-07-10T04:00:00,BLR-1 MOD-CMD,80.31,good
2026-07-10T04:00:00,BLR-1 GAS-PRES,7.77,good
2026-07-10T04:00:00,CT-1 CWS,83.95,good
2026-07-10T04:00:00,CT-1 CWR,92.69,good
2026-07-10T04:00:00,CT-1 FAN-CMD,1,good
2026-07-10T04:00:00,CT-1 FAN-STS,0,good
2026-07-10T04:00:00,CT-1 FAN-SPD,80.31,good
2026-07-10T04:00:00,CT-1 BASIN-LVL,68.81,good
2026-07-10T04:00:00,CT-1 ALM,0,good
2026-07-10T04:00:00,PUMP-CHW-1 CMD,1,good
2026-07-10T04:00:00,PUMP-CHW-1 STS,0,good
2026-07-10T04:00:00,PUMP-CHW-1 SPD,80.31,good
2026-07-10T04:00:00,PUMP-CHW-1 DP,14.21,good
2026-07-10T04:00:00,PUMP-CHW-2 CMD,1,good
2026-07-10T04:00:00,PUMP-CHW-2 STS,0,good
2026-07-10T04:00:00,PUMP-CHW-2 SPD,80.31,good
2026-07-10T04:00:00,PUMP-CHW-2 DP,14.15,good
2026-07-10T04:00:00,PUMP-HW-1 CMD,1,good
2026-07-10T04:00:00,PUMP-HW-1 STS,0,good
2026-07-10T04:00:00,PUMP-HW-1 SPD,80.31,good
2026-07-10T04:00:00,PUMP-HW-1 DP,14.13,good
2026-07-10T04:00:00,PUMP-CW-1 CMD,1,good
2026-07-10T04:00:00,PUMP-CW-1 STS,0,good
2026-07-10T04:00:00,PUMP-CW-1 SPD,80.31,good
2026-07-10T04:00:00,PUMP-CW-1 DP,13.98,good
2026-07-10T04:00:00,VAV-101 ZN-T,71.73,good
2026-07-10T04:00:00,VAV-101 ZN-SP,72,good
2026-07-10T04:00:00,VAV-101 DMP-CMD,80.31,good
2026-07-10T04:00:00,VAV-101 DMP-POS,69.08,good
2026-07-10T04:00:00,VAV-101 AIRFLOW,1106.41,good
2026-07-10T04:00:00,VAV-101 HTG-CMD,80.31,good
2026-07-10T04:00:00,VAV-102 ZN-T,72.34,good
2026-07-10T04:00:00,VAV-102 ZN-SP,72,good
2026-07-10T04:00:00,VAV-102 DMP-CMD,80.31,good
2026-07-10T04:00:00,VAV-102 DMP-POS,66.92,good
2026-07-10T04:00:00,VAV-102 AIRFLOW,932.08,good
2026-07-10T04:00:00,VAV-201 ZN-T,72.19,good
2026-07-10T04:00:00,VAV-201 ZN-SP,72,good
2026-07-10T04:00:00,VAV-201 DMP-CMD,80.31,good
2026-07-10T04:00:00,VAV-201 DMP-POS,65.53,good
2026-07-10T04:00:00,VAV-201 AIRFLOW,1014.18,good
2026-07-10T04:00:00,VAV-201 HTG-CMD,80.31,good
2026-07-10T04:00:00,VAV-202 ZN-T,72.14,good
2026-07-10T04:00:00,VAV-202 ZN-SP,72,good
2026-07-10T04:00:00,VAV-202 DMP-CMD,80.31,good
2026-07-10T04:00:00,VAV-202 DMP-POS,66.54,good
2026-07-10T04:00:00,VAV-202 AIRFLOW,810.69,good
2026-07-10T04:00:00,VAV-203 ZN-T,71.78,good
2026-07-10T04:00:00,VAV-203 ZN-SP,72,good
2026-07-10T04:00:00,VAV-203 DMP-CMD,80.31,good
2026-07-10T04:00:00,VAV-203 DMP-POS,68.38,good
2026-07-10T04:00:00,VAV-203 AIRFLOW,953.37,good
2026-07-10T04:00:00,VAV-203 HTG-CMD,80.31,good
2026-07-10T04:15:00,AHU-1 SAT,56.52,good
2026-07-10T04:15:00,AHU-1 RAT,74.4,good
2026-07-10T04:15:00,AHU-1 MAT,70.95,good
2026-07-10T04:15:00,AHU-1 DAT-SP,55,good
2026-07-10T04:15:00,AHU-1 SF-CMD,1,good
2026-07-10T04:15:00,AHU-1 SF-STS,0,good
2026-07-10T04:15:00,AHU-1 SF-VFD-SPD,81.39,good
2026-07-10T04:15:00,AHU-1 OA-DMP-CMD,81.39,good
2026-07-10T04:15:00,AHU-1 CHW-VLV-CMD,81.39,good
2026-07-10T04:15:00,AHU-1 SAF-ALM,0,good
2026-07-10T04:15:00,AHU-2 SAT,56.32,good
2026-07-10T04:15:00,AHU-2 RAT,74.57,good
2026-07-10T04:15:00,AHU-2 MAT,71.28,good
2026-07-10T04:15:00,AHU-2 DAT-SP,55,good
2026-07-10T04:15:00,AHU-2 SF-CMD,1,good
2026-07-10T04:15:00,AHU-2 SF-STS,0,good
2026-07-10T04:15:00,AHU-2 SF-VFD-SPD,81.39,good
2026-07-10T04:15:00,AHU-2 OA-DMP-CMD,81.39,good
2026-07-10T04:15:00,AHU-2 HW-VLV-CMD,81.39,good
2026-07-10T04:15:00,AHU-2 SMK-ALM,0,good
2026-07-10T04:15:00,RTU-1 SAT,56.64,good
2026-07-10T04:15:00,RTU-1 RAT,74.46,good
2026-07-10T04:15:00,RTU-1 CLG-SP,72,good
2026-07-10T04:15:00,RTU-1 SF-CMD,1,good
2026-07-10T04:15:00,RTU-1 SF-STS,0,good
2026-07-10T04:15:00,RTU-1 HTG-EN,1,good
2026-07-10T04:15:00,RTU-1 CMP-STS,0,good
2026-07-10T04:15:00,RTU-1 FLT-ALM,0,good
2026-07-10T04:15:00,CHLR-1 CHWS,42.74,good
2026-07-10T04:15:00,CHLR-1 CHWR,56.99,good
2026-07-10T04:15:00,CHLR-1 CHW-DP,14.39,good
2026-07-10T04:15:00,CHLR-1 ENABLE,1,good
2026-07-10T04:15:00,CHLR-1 RUN-STS,0,good
2026-07-10T04:15:00,CHLR-1 ALM,0,good
2026-07-10T04:15:00,CHLR-1 LWT-SP,72,good
2026-07-10T04:15:00,CHLR-1 KW,92.93,good
2026-07-10T04:15:00,BLR-1 HWS,170.01,good
2026-07-10T04:15:00,BLR-1 HWR,151.08,good
2026-07-10T04:15:00,BLR-1 HWS-SP,72,good
2026-07-10T04:15:00,BLR-1 ENABLE,1,good
2026-07-10T04:15:00,BLR-1 RUN-STS,0,good
2026-07-10T04:15:00,BLR-1 ALM,0,good
2026-07-10T04:15:00,BLR-1 MOD-CMD,81.39,good
2026-07-10T04:15:00,BLR-1 GAS-PRES,7.89,good
2026-07-10T04:15:00,CT-1 CWS,83.59,good
2026-07-10T04:15:00,CT-1 CWR,92.62,good
2026-07-10T04:15:00,CT-1 FAN-CMD,1,good
2026-07-10T04:15:00,CT-1 FAN-STS,0,good
2026-07-10T04:15:00,CT-1 FAN-SPD,81.39,good
2026-07-10T04:15:00,CT-1 BASIN-LVL,66.24,good
2026-07-10T04:15:00,CT-1 ALM,0,good
2026-07-10T04:15:00,PUMP-CHW-1 CMD,1,good
2026-07-10T04:15:00,PUMP-CHW-1 STS,0,good
2026-07-10T04:15:00,PUMP-CHW-1 SPD,81.39,good
2026-07-10T04:15:00,PUMP-CHW-1 DP,13.94,good
2026-07-10T04:15:00,PUMP-CHW-2 CMD,1,good
2026-07-10T04:15:00,PUMP-CHW-2 STS,0,good
2026-07-10T04:15:00,PUMP-CHW-2 SPD,81.39,good
2026-07-10T04:15:00,PUMP-CHW-2 DP,14.21,good
2026-07-10T04:15:00,PUMP-HW-1 CMD,1,good
2026-07-10T04:15:00,PUMP-HW-1 STS,0,good
2026-07-10T04:15:00,PUMP-HW-1 SPD,81.39,good
2026-07-10T04:15:00,PUMP-HW-1 DP,14.3,good
2026-07-10T04:15:00,PUMP-CW-1 CMD,1,good
2026-07-10T04:15:00,PUMP-CW-1 STS,0,good
2026-07-10T04:15:00,PUMP-CW-1 SPD,81.39,good
2026-07-10T04:15:00,PUMP-CW-1 DP,14.12,good
2026-07-10T04:15:00,VAV-101 ZN-T,71.99,good
2026-07-10T04:15:00,VAV-101 ZN-SP,72,good
2026-07-10T04:15:00,VAV-101 DMP-CMD,81.39,good
2026-07-10T04:15:00,VAV-101 DMP-POS,68.77,good
2026-07-10T04:15:00,VAV-101 AIRFLOW,1119.96,good
2026-07-10T04:15:00,VAV-101 HTG-CMD,81.39,good
2026-07-10T04:15:00,VAV-102 ZN-T,72.17,good
2026-07-10T04:15:00,VAV-102 ZN-SP,72,good
2026-07-10T04:15:00,VAV-102 DMP-CMD,81.39,good
2026-07-10T04:15:00,VAV-102 DMP-POS,68.69,good
2026-07-10T04:15:00,VAV-102 AIRFLOW,969.96,good
2026-07-10T04:15:00,VAV-201 ZN-T,72.43,good
2026-07-10T04:15:00,VAV-201 ZN-SP,72,good
2026-07-10T04:15:00,VAV-201 DMP-CMD,81.39,good
2026-07-10T04:15:00,VAV-201 DMP-POS,68.44,good
2026-07-10T04:15:00,VAV-201 AIRFLOW,1038.87,good
2026-07-10T04:15:00,VAV-201 HTG-CMD,81.39,good
2026-07-10T04:15:00,VAV-202 ZN-T,72.55,good
2026-07-10T04:15:00,VAV-202 ZN-SP,72,good
2026-07-10T04:15:00,VAV-202 DMP-CMD,81.39,good
2026-07-10T04:15:00,VAV-202 DMP-POS,67.64,good
2026-07-10T04:15:00,VAV-202 AIRFLOW,795.95,good
2026-07-10T04:15:00,VAV-203 ZN-T,72.32,good
2026-07-10T04:15:00,VAV-203 ZN-SP,72,good
2026-07-10T04:15:00,VAV-203 DMP-CMD,81.39,good
2026-07-10T04:15:00,VAV-203 DMP-POS,69.57,good
2026-07-10T04:15:00,VAV-203 AIRFLOW,966.07,good
2026-07-10T04:15:00,VAV-203 HTG-CMD,81.39,good
2026-07-10T04:30:00,AHU-1 SAT,56.13,good
2026-07-10T04:30:00,AHU-1 RAT,74.47,good
2026-07-10T04:30:00,AHU-1 MAT,71.02,good
2026-07-10T04:30:00,AHU-1 DAT-SP,55,good
2026-07-10T04:30:00,AHU-1 SF-CMD,1,good
2026-07-10T04:30:00,AHU-1 SF-STS,0,good
2026-07-10T04:30:00,AHU-1 SF-VFD-SPD,82.34,good
2026-07-10T04:30:00,AHU-1 OA-DMP-CMD,82.34,good
2026-07-10T04:30:00,AHU-1 CHW-VLV-CMD,82.34,good
2026-07-10T04:30:00,AHU-1 SAF-ALM,0,good
2026-07-10T04:30:00,AHU-2 SAT,56.54,good
2026-07-10T04:30:00,AHU-2 RAT,74.79,good
2026-07-10T04:30:00,AHU-2 MAT,71.0,good
2026-07-10T04:30:00,AHU-2 DAT-SP,55,good
2026-07-10T04:30:00,AHU-2 SF-CMD,1,good
2026-07-10T04:30:00,AHU-2 SF-STS,0,good
2026-07-10T04:30:00,AHU-2 SF-VFD-SPD,82.34,good
2026-07-10T04:30:00,AHU-2 OA-DMP-CMD,82.34,good
2026-07-10T04:30:00,AHU-2 HW-VLV-CMD,82.34,good
2026-07-10T04:30:00,AHU-2 SMK-ALM,0,good
2026-07-10T04:30:00,RTU-1 SAT,56.16,good
2026-07-10T04:30:00,RTU-1 RAT,74.89,good
2026-07-10T04:30:00,RTU-1 CLG-SP,72,good
2026-07-10T04:30:00,RTU-1 SF-CMD,1,good
2026-07-10T04:30:00,RTU-1 SF-STS,0,good
2026-07-10T04:30:00,RTU-1 HTG-EN,1,good
2026-07-10T04:30:00,RTU-1 CMP-STS,0,good
2026-07-10T04:30:00,RTU-1 FLT-ALM,0,good
2026-07-10T04:30:00,CHLR-1 CHWS,42.78,good
2026-07-10T04:30:00,CHLR-1 CHWR,57.17,good
2026-07-10T04:30:00,CHLR-1 CHW-DP,14.31,good
2026-07-10T04:30:00,CHLR-1 ENABLE,1,good
2026-07-10T04:30:00,CHLR-1 RUN-STS,0,good
2026-07-10T04:30:00,CHLR-1 ALM,0,good
2026-07-10T04:30:00,CHLR-1 LWT-SP,72,good
2026-07-10T04:30:00,CHLR-1 KW,91.61,good
2026-07-10T04:30:00,BLR-1 HWS,169.97,good
2026-07-10T04:30:00,BLR-1 HWR,151.04,good
2026-07-10T04:30:00,BLR-1 HWS-SP,72,good
2026-07-10T04:30:00,BLR-1 ENABLE,1,good
2026-07-10T04:30:00,BLR-1 RUN-STS,0,good
2026-07-10T04:30:00,BLR-1 ALM,0,good
2026-07-10T04:30:00,BLR-1 MOD-CMD,82.34,good
2026-07-10T04:30:00,BLR-1 GAS-PRES,7.86,good
2026-07-10T04:30:00,CT-1 CWS,83.74,good
2026-07-10T04:30:00,CT-1 CWR,92.77,good
2026-07-10T04:30:00,CT-1 FAN-CMD,1,good
2026-07-10T04:30:00,CT-1 FAN-STS,0,good
2026-07-10T04:30:00,CT-1 FAN-SPD,82.34,good
2026-07-10T04:30:00,CT-1 BASIN-LVL,66.84,good
2026-07-10T04:30:00,CT-1 ALM,0,good
2026-07-10T04:30:00,PUMP-CHW-1 CMD,1,good
2026-07-10T04:30:00,PUMP-CHW-1 STS,0,good
2026-07-10T04:30:00,PUMP-CHW-1 SPD,82.34,good
2026-07-10T04:30:00,PUMP-CHW-1 DP,14.59,good
2026-07-10T04:30:00,PUMP-CHW-2 CMD,1,good
2026-07-10T04:30:00,PUMP-CHW-2 STS,0,good
2026-07-10T04:30:00,PUMP-CHW-2 SPD,82.34,good
2026-07-10T04:30:00,PUMP-CHW-2 DP,14.51,good
2026-07-10T04:30:00,PUMP-HW-1 CMD,1,good
2026-07-10T04:30:00,PUMP-HW-1 STS,0,good
2026-07-10T04:30:00,PUMP-HW-1 SPD,82.34,good
2026-07-10T04:30:00,PUMP-HW-1 DP,14.35,good
2026-07-10T04:30:00,PUMP-CW-1 CMD,1,good
2026-07-10T04:30:00,PUMP-CW-1 STS,0,good
2026-07-10T04:30:00,PUMP-CW-1 SPD,82.34,good
2026-07-10T04:30:00,PUMP-CW-1 DP,14.58,good
2026-07-10T04:30:00,VAV-101 ZN-T,72.72,good
2026-07-10T04:30:00,VAV-101 ZN-SP,72,good
2026-07-10T04:30:00,VAV-101 DMP-CMD,82.34,good
2026-07-10T04:30:00,VAV-101 DMP-POS,69.17,good
2026-07-10T04:30:00,VAV-101 AIRFLOW,1106.59,good
2026-07-10T04:30:00,VAV-101 HTG-CMD,82.34,good
2026-07-10T04:30:00,VAV-102 ZN-T,71.95,good
2026-07-10T04:30:00,VAV-102 ZN-SP,72,good
2026-07-10T04:30:00,VAV-102 DMP-CMD,82.34,good
2026-07-10T04:30:00,VAV-102 DMP-POS,69.5,good
2026-07-10T04:30:00,VAV-102 AIRFLOW,955.23,good
2026-07-10T04:30:00,VAV-201 ZN-T,72.44,good
2026-07-10T04:30:00,VAV-201 ZN-SP,72,good
2026-07-10T04:30:00,VAV-201 DMP-CMD,82.34,good
2026-07-10T04:30:00,VAV-201 DMP-POS,70.14,good
2026-07-10T04:30:00,VAV-201 AIRFLOW,1023.37,good
2026-07-10T04:30:00,VAV-201 HTG-CMD,82.34,good
2026-07-10T04:30:00,VAV-202 ZN-T,72.39,good
2026-07-10T04:30:00,VAV-202 ZN-SP,72,good
2026-07-10T04:30:00,VAV-202 DMP-CMD,82.34,good
2026-07-10T04:30:00,VAV-202 DMP-POS,69.02,good
2026-07-10T04:30:00,VAV-202 AIRFLOW,796.68,good
2026-07-10T04:30:00,VAV-203 ZN-T,71.99,good
